id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude,geometry
Academia de Ginastica_10.395.293,Companhia Athletica,Cia111,Rua,"R José Guerra, 111",Chácara Santo Antônio,04719030,Academia de Ginastica,-23.618596,-46.573278,POINT (-46.573278 -23.618596)
Academia de Ginastica_11.093.389,Smart Fit,Academia Smart Fit Sapopemba,Rua,Av. Sapopemba,Jardim Adutora,03988010,Academia de Ginastica,-23.620798,-46.513838,POINT (-46.513838 -23.620798)
Academia de Ginastica_11.093.396,Smart Fit,Academia Smart Fit Agua Branca,Rua,Av. Francisco Matarazzo,Água Branca,05001100,Academia de Ginastica,-22.751938,-47.629119,POINT (-47.629119 -22.751938)
Academia de Ginastica_11.093.398,Bluefit,Bluefit Continental,Rua,100 Pavmto2,Parque Continental,05328020,Academia de Ginastica,-23.546261,-46.761435,POINT (-46.761435 -23.546261)
Academia de Ginastica_11.093.402,Smart Fit,Academia Smart Fit Shopping Heliopolis,Rua,Est. das Lágrimas,São João Climaco,04244000,Academia de Ginastica,-23.412811,-46.456712,POINT (-46.456712 -23.412811)
Academia de Ginastica_11.093.409,Smart Fit,Academia Smart Fit Raposo Tavares,Rua,Rod. Raposo Tavares,Jardim Cambara,05577901,Academia de Ginastica,-23.586236,-46.811597,POINT (-46.811597 -23.586236)
Academia de Ginastica_11.093.425,Smart Fit,Academia Smart Fit Aricanduva,Rua,Av. Aricanduva,Jardim Santa Teresinha,03527900,Academia de Ginastica,-23.635285,-46.532496,POINT (-46.532496 -23.635285)
Academia de Ginastica_11.093.428,Smart Fit,Academia Smart Fit Vila Alpina,Rua,R. Costa Barros,Sítio Pinheirinho,03210001,Academia de Ginastica,-23.436673,-46.300431,POINT (-46.300431 -23.436673)
Academia de Ginastica_11.094.643,Smart Fit,Academia Smart Fit Est do Mboi Mirim,Rua,Est. do M'boi Mirim,Jardim das Flores,04906900,Academia de Ginastica,-23.536505,-46.79336,POINT (-46.79336 -23.536505)
Academia de Ginastica_11.094.646,Smart Fit,Academia Smart Fit Shopping Interlagos,Rua,Av. Interlagos,Jardim Umuarama,04661200,Academia de Ginastica,-23.652387,-46.533937,POINT (-46.533937 -23.652387)
Academia de Ginastica_11.094.658,Smart Fit,Academia Smart Fit Parque Sao Lucas,Rua,Av. do Oratório,Jardim Guairaca,03220200,Academia de Ginastica,-23.652387,-46.533937,POINT (-46.533937 -23.652387)
Academia de Ginastica_11.094.664,Panobianco,Panobianco Boturussu,Rua,Av. São Miguel,Jardim Cotinha,03871100,Academia de Ginastica,-23.652387,-46.533937,POINT (-46.533937 -23.652387)
Academia de Ginastica_11.094.671,Smart Fit,Academia Smart Fit Santa Cecilia,Rua,Alameda Barros,Vila Buarque,01226020,Academia de Ginastica,-23.448312,-46.505999,POINT (-46.505999 -23.448312)
Academia de Ginastica_11.094.678,Smart Fit,Academia Smart Fit Shopping Campo Limpo,Rua,Estr. do Campo Limpo,Vila Prel,05777970,Academia de Ginastica,-22.109489,-49.070391,POINT (-49.070391 -22.109489)
Academia de Ginastica_11.094.679,Bluefit,Bluefit,Rua,R. Verbo Divino,Chácara Santo Antônio,04719001,Academia de Ginastica,-23.618596,-46.573278,POINT (-46.573278 -23.618596)
Academia de Ginastica_11.094.684,Selfit,Selfit Academias Vila Santa Clara,Rua,Rua Buenópolis,Vila Santa Clara,03161010,Academia de Ginastica,-22.796107,-45.222032,POINT (-45.222032 -22.796107)
Academia de Ginastica_11.094.687,Smart Fit,Academia Smart Fit Belenzinho,Rua,R. Cajuru,Belenzinho,03057000,Academia de Ginastica,-23.648148,-46.820232,POINT (-46.820232 -23.648148)
Academia de Ginastica_11.094.690,Panobianco,Panobianco Baruel,Rua,Av. Baruel,Vila Baruel,02522000,Academia de Ginastica,-23.779579,-45.358564,POINT (-45.358564 -23.779579)
Academia de Ginastica_11.094.694,Smart Fit,Academia Smart Fit Shopping Cidade Tiradentes,Rua,Estr. Iguatemi,Jardim Pedra Branca,08490500,Academia de Ginastica,-23.113974,-48.612917,POINT (-48.612917 -23.113974)
Academia de Ginastica_11.094.734,Smart Fit,Smart Fit Carrefour Raposo Tavares,Rua,Jardim Cláudia,Jardim Cláudia,05577200,Academia de Ginastica,-23.73052345,-46.57617757640044,POINT (-46.57617757640044 -23.73052345)
Academia de Ginastica_11.094.740,Smart Fit,Academia Smart Fit Jardim Miriam,Rua,Av. Cupecê,Jardim Prudência,04366001,Academia de Ginastica,-23.652387,-46.533937,POINT (-46.533937 -23.652387)
Academia de Ginastica_11.094.750,Smart Fit,Smart Fit,Rua,Estr. do Alvarenga,Balneário São Francisco,04474340,Academia de Ginastica,-23.661074,-46.820136,POINT (-46.820136 -23.661074)
Academia de Ginastica_11.094.759,Smart Fit,Academia Smart Fit SP Market,Rua,Av. das Nações Unidas,Jurubatuba,04795000,Academia de Ginastica,-23.5247,-46.758439,POINT (-46.758439 -23.5247)
Academia de Ginastica_11.094.764,Smart Fit,Academia Smart Fit Itaberaba II,Rua,Av. Itaberaba,Vila Primavera,02734000,Academia de Ginastica,-23.35475,-47.844432,POINT (-47.844432 -23.35475)
Academia de Ginastica_11.094.768,Smart Fit,Academia Smart Fit Sao Miguel,Rua,Av. São Miguel,Jardim Cotinha,03870100,Academia de Ginastica,-23.652387,-46.533937,POINT (-46.533937 -23.652387)
Academia de Ginastica_11.094.780,Smart Fit,Academia Smart Fit Jabaquara,Rua,Rua das Perobas,Jardim Oriental,04321120,Academia de Ginastica,-23.609495,-46.548993,POINT (-46.548993 -23.609495)
Academia de Ginastica_11.094.781,Smart Fit,Academia Smart Fit Vila Nova Cachoeirinha,Rua,Av. Parada Pinto,Vila Nova Cachoeirinha,02611002,Academia de Ginastica,-23.895597,-46.425581,POINT (-46.425581 -23.895597)
Academia de Ginastica_1.306.310,A! Body Tech,Pinheiros - Eldorado,Shopping Center,Av Rebouças 3970,Jardim América,5402918,Academia de Ginastica,-21.14083265,-48.9630044,POINT (-48.9630044 -21.14083265)
Agencia Bancaria_10.024.776,Bb,Escr. Exc. Pref. Sp1,Rua,"R Verbo Divino, 1830",Ch Sto Antonio (z Sul),04719907,Agencia Bancaria,-23.618596,-46.573278,POINT (-46.573278 -23.618596)
Agencia Bancaria_10.024.782,Santander,001 - 3727 Brooklin - SP - SP,Rua,"R Joaquim Nabuco, 138",Brooklin Paulista,04621001,Agencia Bancaria,-23.4952,-46.557375,POINT (-46.557375 -23.4952)
Agencia Bancaria_10.024.792,Bradesco,"Agência Corporate Morumbi, SP",Rua,"Av Dr Chucri Zaidan, 80",Chacara Sto Antonio,04583110,Agencia Bancaria,-23.618596,-46.573278,POINT (-46.573278 -23.618596)
Agencia Bancaria_10.024.807,Cef,"Fazenda da Juta, SP",Rua,"Av Sapopemba,, 11477",Jardim Adutora,03989010,Agencia Bancaria,-23.620798,-46.513838,POINT (-46.513838 -23.620798)
Agencia Bancaria_10.024.808,Sicoob,Sicoob PA - Indianopolis,Rua,"AL dos Anhambiquara, 1388",Indianópolis,04090003,Agencia Bancaria,-23.288611,-47.678929,POINT (-47.678929 -23.288611)
Agencia Bancaria_10.024.828,Ebury banco de Câmbio,Matriz,Rua,"Av das Nações Unidas, 11633",Brooklin Paulista,04578901,Agencia Bancaria,-23.5247,-46.758439,POINT (-46.758439 -23.5247)
Agencia Bancaria_10.024.863,Bradesco,Agência Digital - SP,Rua,"Av Brigadeiro Faria Lima, 3064",Jardim Paulistano,01451000,Agencia Bancaria,-23.428279,-46.521752,POINT (-46.521752 -23.428279)
Agencia Bancaria_10.024.879,Bradesco,"Agência Corporate Faria Lima, SP",Rua,"Av Brigadeiro Faria Lima, 2157",Jd.paulistano,01452000,Agencia Bancaria,-23.436361,-46.52239,POINT (-46.52239 -23.436361)
Agencia Bancaria_10.024.880,Bradesco,"Prime Faria Lima,urb. Sao Paulo,sp",Rua,"Av Brigadeiro Faria Lima, 2157",Jd.paulistano,01452000,Agencia Bancaria,-23.436361,-46.52239,POINT (-46.52239 -23.436361)
Agencia Bancaria_10.024.881,Picpay Bank,Matriz,Rua,"Av Brigadeiro Faria Lima, 2113",Jardim Paulistano,01452001,Agencia Bancaria,-23.436748,-46.522317,POINT (-46.522317 -23.436748)
Agencia Bancaria_10.024.882,Itaú,Sao Paulo/pamplona,Rua,"R Estados Unidos, 627",Jardim América,01427000,Agencia Bancaria,-23.090298795766387,-47.20396511990891,POINT (-47.20396511990891 -23.090298795766387)
Agencia Bancaria_10.024.887,Santander,SP - Av. 9 de Julho,Rua,"R Estados Unidos, 746",Jardim America,14270000,Agencia Bancaria,-22.76463778233205,-47.40591206486226,POINT (-47.40591206486226 -22.76463778233205)
Agencia Bancaria_10.024.944,Safra,Gabriel Monteiro,Rua,"Av Brigadeiro Faria Lima, 1571",Jardim Paulistano,01452001,Agencia Bancaria,-23.441421,-46.521698,POINT (-46.521698 -23.441421)
Agencia Bancaria_10.024.961,Sicoob,Sicoob PA - SP Teodoro Sampaio,Rua,"R Teodoro Sampaio, 399",Jardim America,05405000,Agencia Bancaria,-23.512270834623063,-46.35964958505282,POINT (-46.35964958505282 -23.512270834623063)
Agencia Bancaria_10.024.973,Bb,Matriz - Sao Paulo,Rua,"R Quinze de Novembro, 111",Centro,01013001,Agencia Bancaria,-23.31941255428833,-46.58516564809142,POINT (-46.58516564809142 -23.31941255428833)
Agencia Bancaria_10.024.984,Bradesco,"Prime Nova Central,urb. Sao Paulo,sp",Rua,"Av Ipiranga, 210",Centro,01046010,Agencia Bancaria,-22.916187,-47.0571573,POINT (-47.0571573 -22.916187)
Agencia Bancaria_10.024.986,Bradesco,"Agência Corporate Nova Central, SP",Rua,"Av Ipiranga, 210",Centro,01046010,Agencia Bancaria,-22.916187,-47.0571573,POINT (-47.0571573 -22.916187)
Agencia Bancaria_10.024.993,Bradesco,"Rua Boa Vista, Urb. Sao Paulo, SP",Rua,"R Boa Vista, 236",Centro,01014000,Agencia Bancaria,-23.71444355173197,-46.8497754519375,POINT (-46.8497754519375 -23.71444355173197)
Agencia Bancaria_10.024.995,Bb,Gecex Sao Paulo II,Rua,"R Sao Bento, 465",Centro,01011100,Agencia Bancaria,-23.71166485,-46.5446308,POINT (-46.5446308 -23.71166485)
Agencia Bancaria_10.024.997,Santander,001 - 3004 SP - R. Boa Vista,Rua,"R Boa Vista,, 263",Centro,01014001,Agencia Bancaria,-23.71444355173197,-46.8497754519375,POINT (-46.8497754519375 -23.71444355173197)
Agencia Bancaria_10.024.999,Santander,Central,Rua,"R Boa Vista, 263",Centro,01062900,Agencia Bancaria,-23.83445932503233,-46.82092501576872,POINT (-46.82092501576872 -23.83445932503233)
Agencia Bancaria_10.025.018,Santander,001 - 0671 Belenzinho I - SP - SP,Rua,"R Cajuru, 913",Belenzinho,03057000,Agencia Bancaria,-23.648148,-46.820232,POINT (-46.820232 -23.648148)
Agencia Bancaria_10.025.019,Santander,001 - 3632 Belenzinho - SP - SP,Rua,"R Cajuru, 913",Belenzinho,30570000,Agencia Bancaria,-23.648148,-46.820232,POINT (-46.820232 -23.648148)
Agencia Bancaria_10.025.030,Bb,Escr. Exc. Centro,Rua,"Av Prestes Maia, 894",Centro,01031000,Agencia Bancaria,-23.67865995,-46.61451055,POINT (-46.61451055 -23.67865995)
Agencia Bancaria_10.025.031,Bb,Escr. Exc. Luz SP,Rua,"Av Prestes Maia, 894",Centro,01031000,Agencia Bancaria,-23.67865995,-46.61451055,POINT (-46.61451055 -23.67865995)
Agencia Bancaria_10.025.046,Bb,Campos Eliseos,Rua,"Av Rio Branco, 1437",Campos Eliseos,01205001,Agencia Bancaria,-24.153674,-46.730025,POINT (-46.730025 -24.153674)
Agencia Bancaria_10.025.056,Bradesco,"Prime Av. Antartica,urb. Sao Paulo, SP",Rua,"Av Antartica, 608",Agua Branca,05003020,Agencia Bancaria,-22.751938,-47.629119,POINT (-47.629119 -22.751938)
Agencia Bancaria_10.025.058,Bb,Vila Re,Rua,"R Itingucu, 1665",V.re,03658011,Agencia Bancaria,-23.66682,-46.802245,POINT (-46.802245 -23.66682)
Agencia Bancaria_10.025.096,Bradesco,"Nossa Senhora do O,urb. Sao Paulo, SP",Rua,"Av Sta Marina, 2651",Vila Albertina,02732040,Agencia Bancaria,41.049183,15.022306,POINT (15.022306 41.049183)
Agencia Bancaria_10.025.103,Bradesco,"Vila Guilherme,urb. Sao Paulo, SP",Rua,"R Maria Candida, 554",Parada Inglesa,02071000,Agencia Bancaria,-23.478912,-46.551728,POINT (-46.551728 -23.478912)
Agencia Bancaria_10.054.488,Banco Bv,Matriz,Rua,"Av das Nações Unidas, S/N",Vila Gertrudes,04794000,Agencia Bancaria,-23.5247,-46.758439,POINT (-46.758439 -23.5247)
Agencia Bancaria_10.073.766,Btg Pactual,Banqi,Rua,"Av Brigadeiro Faria Lima, 3477",Chácara Itaim,00000000,Agencia Bancaria,-23.424935,-46.523427,POINT (-46.523427 -23.424935)
Agencia Bancaria_10.073.767,Btg Pactual,Aquicard,Rua,"Av Brigadeiro Faria Lima, 3477",Chácara Itaim,00000000,Agencia Bancaria,-23.424935,-46.523427,POINT (-46.523427 -23.424935)
Agencia Bancaria_10.073.768,Btg Pactual,Recargapay,Rua,"Av Brigadeiro Faria Lima, 3477",Chácara Itaim,00000000,Agencia Bancaria,-23.424935,-46.523427,POINT (-46.523427 -23.424935)
Agencia Bancaria_10.098.790,Btg Pactual,Btg+ Business,Rua,"Av Brigadeiro Faria Lima, 3477",Chácara Itaim,04538133,Agencia Bancaria,-23.424935,-46.523427,POINT (-46.523427 -23.424935)
Agencia Bancaria_10.124.057,Lage,Agência São Paulo,Shopping Center,"Av Presidente Juscelino Kubitschek, 2041",Vila Nova Conceição,04543011,Agencia Bancaria,-23.695965,-46.617871,POINT (-46.617871 -23.695965)
Agencia Bancaria_10.124.645,Btg Pactual,Banco Btg Pactual S.a. Zoom,Rua,"Av Brig Faria Lima, 3477",Chácara Itaim,4538132,Agencia Bancaria,-23.424935,-46.523427,POINT (-46.523427 -23.424935)
Agencia Bancaria_10.124.646,Btg Pactual,Banco Btg Pactual S.a. Agencia Buscape,Rua,"Av Brig Faria Lima, 3477",Chácara Itaim,4538132,Agencia Bancaria,-23.424935,-46.523427,POINT (-46.523427 -23.424935)
Agencia Bancaria_10.124.650,Sicoob,Sicoob PA - São Paulo - Centro,Rua,"Pça Ramos de Azevedo, 206",Centro,01037910,Agencia Bancaria,-23.471644,-46.531522,POINT (-46.531522 -23.471644)
Agencia Bancaria_10.124.652,Sicoob,Sicoob - PA Gn São Paulo,Rua,"Av Brasil, 1402",Jardim América,01430001,Agencia Bancaria,-23.302294896434304,-45.98430784432031,POINT (-45.98430784432031 -23.302294896434304)
Agencia Bancaria_10.124.653,Sicoob,Sicoob PA - São Paulo - Av. Brasil,Rua,"Av Brasil, 1402",Jardim América,01430001,Agencia Bancaria,-23.302294896434304,-45.98430784432031,POINT (-45.98430784432031 -23.302294896434304)
Agencia Bancaria_10.124.654,Sicoob,Sicoob PA - Coopmil Pirituba,Rua,"Pça Comendador Souza Cruz, 115",Jardim Regina,05174410,Agencia Bancaria,-23.652387,-46.533937,POINT (-46.533937 -23.652387)
Agencia Bancaria_10.164.393,Bb,Esc Municipios SP,Rua,"R Quinze de Novembro, 111",Centro,00101300,Agencia Bancaria,-23.31941255428833,-46.58516564809142,POINT (-46.58516564809142 -23.31941255428833)
Agencia Bancaria_10.194.439,Sicoob,Sicoob PA - Coopmil Digital Mbr,Rua,"R Venceslau Brás, 175",Centro,01016000,Agencia Bancaria,-23.51890464017027,-46.84280109446526,POINT (-46.84280109446526 -23.51890464017027)
Agencia Bancaria_10.384.186,Unicred,Agencia Hc,Rua,"R Teodoro Sampaio, 340",Clínicas,5405000,Agencia Bancaria,-23.629023,-46.574823,POINT (-46.574823 -23.629023)
Agencia Bancaria_10.393.896,Btg Pactual,Faria Lima,Rua,"Av Brigadeiro Faria Lima, 3064",Chácara Itaim,01451000,Agencia Bancaria,-23.428279,-46.521752,POINT (-46.521752 -23.428279)
Agencia Bancaria_10.394.604,Sicoob,Sicoob PA - SP Brooklin,Rua,"Pça Soneto Esquina com R Guararapes, 17",Brooklin,04561080,Agencia Bancaria,-23.474195,-46.558854,POINT (-46.558854 -23.474195)
Agencia Bancaria_10.394.606,Sicoob,Sicoob PA - SP Faria Lima,Rua,"Av Brigadeiro Faria Lima, 2018",Jardim Paulistano,01451000,Agencia Bancaria,-23.437585,-46.522291,POINT (-46.522291 -23.437585)
Agencia Bancaria_10.877.824,Bradesco,,Rua,"Av. Presidente Juscelino Kubitschek, 1309",Vila Nova Conceição,04543011,Agencia Bancaria,-23.695965,-46.617871,POINT (-46.617871 -23.695965)
Agencia Bancaria_10.877.827,Bradesco,,Rua,"Av. Presidente Juscelino Kubitschek,, 1309",Vila Nova Conceição,04543011,Agencia Bancaria,-23.695965,-46.617871,POINT (-46.617871 -23.695965)
Agencia Bancaria_10.877.969,Sicoob,,Rua,"Rua Venceslau Brás, 175",Centro,01016000,Agencia Bancaria,-23.51890464017027,-46.84280109446526,POINT (-46.84280109446526 -23.51890464017027)
Agencia Bancaria_1.669.627,Itaú,Personnalité Morumbi Office,Shopping Center,"Avenid Roque Petroni, 1089",Jardim das Acácias,04707900,Agencia Bancaria,-20.940825,-48.459159,POINT (-48.459159 -20.940825)
Agencia Bancaria_1.670.274,Santander,001 - 1634 Capao Redondo - SP - SP,Rua,"Est de Itapecerica, 3848",Vila Prel,05835004,Agencia Bancaria,-23.779579,-45.358564,POINT (-45.358564 -23.779579)
Agencia Bancaria_1.670.831,Scotiabank,Matriz,Rua,"Av Brigadeiro Faria Lima, 2277",Jardim Paulistano,01452000,Agencia Bancaria,-23.435202,-46.52211,POINT (-46.52211 -23.435202)
Agencia Bancaria_1.671.074,Itaú,Personnalité Estados Unidos,Rua,"R Estados Unidos, 1721",Jardim America,01427002,Agencia Bancaria,-23.090298795766387,-47.20396511990891,POINT (-47.20396511990891 -23.090298795766387)
Agencia Bancaria_1.671.722,Santander,Sao Paulo,Rua,"R Boa Vista, 263",Centro,01014001,Agencia Bancaria,-23.71444355173197,-46.8497754519375,POINT (-46.8497754519375 -23.71444355173197)
Agencia Bancaria_1.671.730,Santander,Matriz,Rua,"Av Presidente Juscelino Kubitschek, 2041",Vila Nova Conceição,04543011,Agencia Bancaria,-23.695965,-46.617871,POINT (-46.617871 -23.695965)
Agencia Bancaria_1.671.954,Bb,Estilo Joao Mendes,Rua,"Lgo Sete de Setembro, S/N",Centro,01501050,Agencia Bancaria,-23.469317,-46.53086,POINT (-46.53086 -23.469317)
Agencia Bancaria_1.672.027,Bb,Palacio da Justica,Rua,"Pça da SE, S/N",Centro,01001000,Agencia Bancaria,59.712914,15.139446,POINT (15.139446 59.712914)
Agencia Bancaria_1.672.107,Bb,Estilo Sao Joao,Rua,"Av Sao Joao, 32",Centro,01036900,Agencia Bancaria,-20.54792822826117,-48.57715024088635,POINT (-48.57715024088635 -20.54792822826117)
Agencia Bancaria_1.672.237,Bb,Estilo Sao Paulo,Rua,"R Quinze de Novembro, 324",Centro,01013905,Agencia Bancaria,-23.46920485,-46.5277265,POINT (-46.5277265 -23.46920485)
Agencia Bancaria_1.672.565,Bb,Setor Publico SP,Rua,"R Quinze de Novembro, 111",Centro,01013001,Agencia Bancaria,-23.31941255428833,-46.58516564809142,POINT (-46.58516564809142 -23.31941255428833)
Agencia Bancaria_1.673.024,Bb,Jabaquara,Rua,"R dos Jequitibas, 201",V.pq.jabaquara,04321090,Agencia Bancaria,-23.64161,-46.54935,POINT (-46.54935 -23.64161)
Agencia Bancaria_1.673.854,Bb,Brooklin Paulista,Rua,"R Joaquim Nabuco, 246",Brooklin Paulista,04621002,Agencia Bancaria,-23.495719,-46.558041,POINT (-46.558041 -23.495719)
Agencia Bancaria_1.674.600,Bb,Sao Paulo,Rua,"R Sao Bento, 483",Centro,01011100,Agencia Bancaria,-23.71166485,-46.5446308,POINT (-46.5446308 -23.71166485)
Agencia Bancaria_1.674.667,Citibank,Teodoro Sampaio,Rua,"Av Brigadeiro Faria Lima, 1790",Jardim Paulistano,01451001,Agencia Bancaria,-23.439733,-46.522465,POINT (-46.522465 -23.439733)
Agencia Bancaria_1.674.673,Citibank,Sumaré,Rua,"Av Sumaré, 1099",Puc,05016110,Agencia Bancaria,-23.422677,-46.505787,POINT (-46.505787 -23.422677)
Agencia Bancaria_1.675.286,Bradesco,"Prime Edificio Dacon, Urb. Sao Paulo, SP",Rua,"Av Brigadeiro Faria Lima, 2785",Jardim Paulistano,01452000,Agencia Bancaria,-23.430734,-46.521421,POINT (-46.521421 -23.430734)
Agencia Bancaria_1.675.541,Bradesco,"Campos Eliseos,urb. Sao Paulo, SP",Rua,"Av Rio Branco, 1500",Campos Eliseos,01206001,Agencia Bancaria,-24.153674,-46.730025,POINT (-46.730025 -24.153674)
Agencia Bancaria_1.675.647,Itaú,Itaubba Recebíveis,Rua,"R Jundiaí, 125",Paraíso,04001140,Agencia Bancaria,-23.154845734458224,-47.05247598539338,POINT (-47.05247598539338 -23.154845734458224)
Agencia Bancaria_1.675.720,Itaú,Personnalité/jardim Paulistano,Rua,"Av Brigadeiro Faria Lima, 2189",Jardim Paulistano,01452000,Agencia Bancaria,-23.436012,-46.522371,POINT (-46.522371 -23.436012)
Agencia Bancaria_1.676.380,Bb,S. Publico SP Sudeste,Rua,"R Quinze de Novembro, 111",Centro,01013001,Agencia Bancaria,-23.31941255428833,-46.58516564809142,POINT (-46.58516564809142 -23.31941255428833)
Agencia Bancaria_1.678.225,Santander,001 - 2002 Belenzinho II - SP - SP,Rua,"R Cajuru, 913",Belenzinho,03057000,Agencia Bancaria,-23.648148,-46.820232,POINT (-46.820232 -23.648148)
Agencia Bancaria_1.678.253,Santander,Banco Direto Sao Paulo,Rua,"R Estados Unidos, 746",Jd America,01427000,Agencia Bancaria,-25.549797,-48.5459,POINT (-48.5459 -25.549797)
Agencia Bancaria_1.678.371,Santander,Av Brasil - SP - SP,Rua,"Av Brasil, 376",Jardim America,01430000,Agencia Bancaria,-20.52697815,-47.3870701,POINT (-47.3870701 -20.52697815)
Agencia Bancaria_1.678.385,Santander,Ag. Urb - SP - Jd. Paulistano,Rua,"Av Brigadeiro Faria Lima, 1909",Jardim Paulistano,01452001,Agencia Bancaria,-23.438493,-46.522472,POINT (-46.522472 -23.438493)
