RGI,Latitude,Longitude
37235819,-23.4849945192671,-46.293795864418
39561120,-23.6167782626892,-46.7527987779098
38977120,-23.6047029233196,-46.5085226974838
327321120,-23.5989038659725,-46.6163405072568
3797520,-23.4844875564755,-46.1461085037048
386631219,-23.6832721,-46.4548907
326681020,-23.700336,-46.551003
32821418,-23.5305197471669,-46.8712830543518
39987320,-23.4865595213138,-46.5536267644181
367821121,-23.6005866468944,-46.6319033816147
36767719,-23.5282111707528,-46.5106987075485
37077819,-23.4969437317672,-46.6422190517187
37079819,-23.6484442192072,-46.6439357139512
36805719,-23.5364862233839,-46.4598651282417
326371020,-23.5522977116681,-46.6032390508957
326201020,-23.6780039640791,-46.6574721570778
327631120,-23.5533693252599,-46.660439
31370620,-23.6026516561095,-46.6135425145561
39364120,-23.613010584158,-46.6676961314374
326851020,-23.531230527435,-46.683162617534
31255620,-23.5466672878771,-46.6883288220901
327331120,-23.6074064004893,-46.6704270587176
34413321,-22.9183028228704,-47.1080815423279
328371120,-23.5771144949138,-46.5090163183168
330051120,-22.8823117299349,-47.0501616441803
31176620,-23.6046525045253,-46.6770820024467
327521120,-23.565445,-46.66809
327501120,-23.586733,-46.636225
36426519,-23.5769517844977,-46.6416623544575
385320,-23.6721264,-46.5255223
99244201,-22.5890037461203,-47.4228310343933
328161120,-23.617746,-46.677553
31130620,-23.5540962,-46.6536853
3829520,-23.600086,-46.6990212
39913220,-23.5651137639616,-46.6554108596195
36300419,-23.53304,-46.529054
39728220,-23.5286318762954,-46.7009582042991
328231120,-23.5833759658255,-46.5850957042173
35956616,-23.5832988,-46.5850526
31660720,-23.571677,-46.652904
31758820,-23.6544041538322,-46.6042610925598
3766212,-23.6553623240226,-46.6086867374344
32419920,-23.6235117549388,-46.7106453241424
35837319,-23.5567385953664,-46.3658249570083
35751219,-22.7482249654293,-47.6231639315079
39602120,-23.5523590584459,-46.6999434883606
386521119,-23.7375214811376,-46.540672574205
328391120,-23.4840810173279,-46.610696609787
326221020,-23.4886334702266,-46.6122108368053
37059819,-23.5599424132311,-46.6750067099929
32092012,-23.5975489555065,-46.7534213300247
39175120,-23.6618506880593,-46.7665542
3851520,-23.6429627,-46.7403126
3386320,-23.5299591992283,-46.6835322658734
3823520,-23.6193937414205,-46.7211752626087
31368620,-23.524431,-46.650394
3346320,-23.4357505124448,-46.5828728306885
3574420,-23.5600861077873,-46.4341254100342
329141120,-22.8630729760331,-47.2051078359985
329151120,-22.862183238896,-47.2053438703919
31650720,-22.895301130983,-47.2235647711945
327181020,-23.581201,-46.55554
39056120,-23.6511737610734,-46.7965166166717
31365620,-23.5332830123639,-46.4078827827339
31114523,-23.631183,-46.645204
39498120,-23.5930831,-46.6721263
331531120,-23.5888396674697,-46.678548708954
31652720,-22.8898707649699,-47.2302553888855
34750421,-22.8886035363154,-47.1999052589302
31168620,-23.4813191,-46.6018276
31167620,-23.4809410519197,-46.6014536222555
38910317,-23.5337660880231,-46.5342863607132
33802221,-23.547193298984,-46.8007937926597
39495120,-23.5800227958503,-46.9233461656761
327151020,-23.5418776102505,-46.3738972933236
328901120,-23.512277,-46.860392
99575201,-23.5341459082502,-46.7696669095703
34446321,-23.4138573083475,-46.3955192539673
328731120,-23.4942332117773,-46.8725507179298
3857520,-23.579593,-46.3120069669342
38621822,-22.8214980829807,-47.289971635582
31160620,-23.4911240826275,-46.5660598179688
349061118,-23.4580185682947,-46.9210557275085
31952820,-23.4854952003587,-46.4202127460327
328021120,-23.5887939718645,-46.7737816791458
36942819,-23.5290442328476,-46.3591313362122
36659519,-23.5693323651642,-46.5515203717583
326701020,-23.519456,-46.771261
33627121,-23.5502211306954,-46.3329615436554
383191019,-23.5236232338587,-46.4321124038893
31124620,-23.6033348,-46.6068018
31657720,-23.5489535013814,-46.5627059084377
327441120,-23.5763958932415,-46.6361580122337
34716421,-23.598068,-46.519491
33584121,-23.5890813093717,-46.6468772564488
31810820,-23.5388781929447,-46.6769960846558
331401120,-23.561779118748,-46.6677989486139
36966819,-23.6887274209164,-46.6219200389521
386721219,-23.5925262333018,-46.8802873099701
31505620,-23.5398395299277,-46.7775931020231
34619421,-23.5501295538622,-46.7671003472214
35484621,-23.5704873776042,-46.7082256111145
31169620,-23.5418057949536,-46.5926681155584
32095820,-23.4379275958421,-46.4156343458938
34438321,-23.415530665268,-46.8064531534424
34932521,-23.580891,-46.637064
36268419,-23.5603615439241,-46.668126872396
39401120,-23.5393565,-46.7178312
39346120,-23.5206669296291,-46.3442781023773
35904319,-23.6266071,-46.6899357
36745816,-23.6672536831951,-46.5026219300315
39995320,-23.5314573029577,-46.506619060223
31093520,-23.6155663439036,-46.6709588946205
327911120,-23.5973887885904,-46.6395702420888
34627421,-23.5276279915706,-46.7989304110451
39991320,-23.4714117369212,-46.5967396668648
329071120,-23.5814786115063,-46.9212338455162
382121019,-23.5400699383281,-46.4510329926598
36651519,-23.5583169257364,-46.560968179797
984581911,-23.478673,-46.541442
327741120,-23.4867894972677,-46.6123051753115
35957319,-23.5496493006182,-46.6446531919505
3452420,-23.5509164503427,-46.6383378697754
329811120,-23.5815234960408,-46.780320997345
38996120,-23.5350327412346,-46.6056861472214
36212921,-23.5423960564588,-46.2315046269836
35047521,-22.888295,-47.049389
39915813,-23.6158888231935,-46.6903971209014
31337715,-23.5942573380799,-46.6732691125743
39224120,-23.539527,-46.7749818
32107820,-23.586699,-46.632618
39059713,-23.5545993109545,-46.6863176633045
38928120,-23.5857166659771,-46.5799365109367
39509120,-23.5227555921235,-46.6681253788513
333931220,-23.5225319891692,-46.6682451448441
327341120,-23.6521176293044,-46.7564588809509
39968320,-23.6666215,-46.571858
32039820,-23.625279197669,-46.6863862466965
317320,-23.4840445392932,-46.5913059441803
327981120,-23.6291864945163,-46.6911192012234
33685221,-22.9455056758703,-47.0309062136307
31658720,-23.567856161476,-46.6869820163889
31498620,-23.523895,-46.780843
39633220,-23.5335878261079,-46.5517022950371
31994820,-23.514776,-46.609879
39748220,-23.6099174888774,-46.4276002328185
39746220,-23.6100747809729,-46.4275895039825
3801520,-23.5743704,-46.7083044
330111120,-22.9176255210431,-47.0817003068848
3787520,-22.9204523225512,-47.0813929076034
327961120,-23.557094,-46.597267
331651120,-22.7628185941637,-47.6371217166023
5007215,-23.667191,-46.502557
31569720,-23.5071761912317,-46.6413608687172
36261921,-22.8755558169487,-47.2415464748688
37915919,-23.5377845008521,-46.5364422347818
36983819,-23.6237795028171,-46.5686498705696
31395620,-23.6027568764695,-46.7614706920636
36457519,-23.4889690196698,-46.6087645718277
31649720,-22.914521114806,-47.103061418602
31173620,-23.6909847463214,-46.6872211402283
31354620,-23.50415,-46.693456
31670720,-23.5008664832358,-46.2957622870331
37648919,-23.6067607283982,-47.0087300099952
326621020,-23.4445632547454,-46.7258047632294
39805220,-23.5450428398574,-46.5933133509262
33484121,-23.5509776304189,-46.4717027754631
327131020,-23.5851584978567,-46.5840836269836
39829220,-23.5204309432625,-46.7066260803566
326271020,-23.6708795238351,-46.7176365251312
327141020,-23.523731,-46.694871
31517720,-22.8862328093437,-47.060265850193
31134620,-23.6012069427192,-46.6596403051407
39277120,-23.5512892079213,-46.6147594785736
34653421,-23.559315,-46.644079
35753219,-23.5775333896995,-46.4406708392521
37221819,-22.9629131595482,-47.1328804251312
35284119,-23.488627,-46.6618203
3749520,-22.8642118888032,-47.2115284953195
37548919,-23.6422932558384,-46.5219751746199
36962819,-23.6728190956908,-46.5271663665771
35803319,-23.6000616886598,-46.6109209704307
35886319,-22.7445653427601,-47.3428923821396
37175819,-22.8626411883095,-47.0637492343933
97431198,-22.862740665283,-47.0636526748688
37482819,-22.8097091935592,-47.242576503952
36834719,-23.559709656844,-46.4363278729553
36357419,-23.6151012880602,-46.6408240008176
380731019,-23.6361751341813,-46.5297318940673
99228201,-23.5031417112147,-46.363962068103
36682619,-23.4877389626389,-46.8692040601189
36066319,-23.5554646387117,-46.8048874601188
34131109,-23.5627135929481,-46.5679281949997
95383191,-23.4356917965473,-46.3153290079346
380431019,-23.6153054940947,-46.6835707027613
379881019,-23.6019658145717,-46.6651047085983
349661118,-23.6247733,-46.6896632
37470819,-23.606429951565,-46.5469313952453
34395918,-23.6041255,-46.638779
36550519,-23.6020836,-46.6593413
96552195,-23.602044274597,-46.6598026399506
382301019,-23.6284182615674,-46.6897891321637
32992518,-23.5233603218796,-46.4020785457916
36287419,-23.6889018991888,-46.6870714365234
36931819,-22.9618832407487,-47.0020407438278
31229623,-22.5701965573264,-47.4463990085983
37555919,-23.5530751,-46.6461987
35799319,-23.5448056954075,-46.6486161582708
384831119,-23.6120874412544,-46.6442915337295
39073120,-23.5337807211196,-46.6410646361763
37228819,-23.5472407698761,-46.6913985175535
37337819,-22.8817990526969,-47.1754924105896
35822319,-23.4401674175009,-46.714765817791
350821218,-23.5200117020024,-46.4415237976707
31647720,-23.5284203927443,-46.1920756736107
386291119,-23.6675394264442,-46.8100952266606
36819719,-22.9314541,-47.1829135
327991120,-23.5283687082461,-46.6335660734033
36817719,-22.9323938829829,-47.0124892526397
346721018,-23.5400661186433,-46.4510976128975
35798319,-23.6018918628564,-46.8006399544922
10635233,-23.548952,-46.827785
10636233,-23.548952,-46.827785
36944819,-23.5481840572213,-46.826196461916
983961911,-23.5998804845418,-46.9248551362457
350971218,-23.4588188741972,-46.3761113367706
96831197,-23.6197343865446,-46.9288180393538
36328419,-23.6197231931237,-46.9287295699866
36804719,-22.9863569316678,-47.1407915116394
36636519,-23.6597925119329,-46.6965781513966
381151019,-23.5839774383734,-46.6353856895901
36118616,-23.5926529941559,-46.6317619719385
35919319,-23.655515,-46.6069372
348701118,-23.5609947439237,-46.4840706747299
36760719,-23.5604909389477,-46.484751299005
37142819,-22.9234068693275,-47.1192576576721
35918319,-23.6395932120167,-46.7407159626003
982461910,-23.6396707879244,-46.7402330944427
3709420,-22.8139903,-47.2875212
36451519,-23.641346728994,-46.7364499945816
96728196,-22.8774522676737,-47.2121047911337
36325419,-22.8777803846715,-47.2120770871719
37926919,-23.6113712118733,-46.6361920927311
35796319,-23.535692240303,-46.5339763374344
36719619,-23.6961330040155,-46.6291965214958
34396918,-23.5840428361555,-46.5777492932541
96699196,-23.5840701,-46.5778607
96815197,-23.6754806,-46.6430985
346751018,-23.6753105116771,-46.6429349506013
36465519,-23.5372428582464,-46.5483548821049
39893220,-23.5335632679232,-46.7987895699406
35650516,-23.5811707185938,-46.5635516263893
36433519,-23.6067676503061,-46.6309841477981
37586919,-23.5316655620363,-46.764540261377
39168120,-23.5287333,-46.7704832
39641220,-23.514522813601,-46.8585785441803
62634128,-23.624713744583,-46.7034672073792
35382119,-23.486092287013,-46.6911871853887
34424918,-23.674379,-46.7094299
36301419,-23.5311390296816,-46.4989520127868
32034218,-23.5813742,-46.6774943
35802319,-22.861796749091,-47.1976166748535
36807719,-22.8614459371826,-47.2004855927292
36764719,-23.5595789,-46.5370435
384791119,-23.582017,-46.5769181
36680619,-23.7103617187247,-46.5041562925598
384701119,-23.6163884,-46.6760984
36921819,-23.5348529075826,-46.676711589098
37523819,-23.4283505777234,-46.5409147028076
36635519,-23.6667095813096,-46.5432311190144
37610919,-23.6259422,-46.7306554
326211020,-23.427535,-46.850612
97839199,-23.8309973601773,-46.8205084061516
88356172,-23.5013799165907,-46.7179110820007
350861218,-23.5859235976847,-46.7166966171966
3471420,-22.7375043088615,-47.3461344952862
387041219,-23.5395546424898,-46.4278386019824
385651119,-23.5286781895958,-46.7733304481324
386951219,-23.5741446616118,-46.7089854068059
36487519,-23.6259689278533,-46.6887929889549
35989319,-23.5531966524177,-46.6782293952454
384181119,-23.547222284902,-46.6920109908074
36762719,-23.5375397419651,-46.5304543239425
32930418,-23.5823172873828,-46.634398919574
37742919,-23.5668088036633,-46.5901317054394
37081819,-22.9679684029316,-47.156788110733
37583919,-23.6751870380918,-46.7632686464684
32441318,-23.5662003454364,-46.6954084202378
39967320,-23.5076910979278,-46.7656886962284
383891119,-23.6005048,-46.6627072
382671019,-23.5953994801365,-46.6398508877561
37527819,-23.505960057814,-46.6601938601189
384801119,-23.6997493,-46.5443046
35485119,-23.4490221,-46.562687
380411216,-23.5262724,-46.5367755
35910319,-23.6328752184523,-46.6003562178604
380361019,-23.5371071663375,-46.6717111932541
99231201,-23.5031810662192,-46.3640049834473
583204,-23.7566259031865,-46.8083838387619
35259119,-23.7565804683833,-46.808413671164
37103819,-23.36422,-46.741496
36701619,-23.403494970576,-46.4339306447051
35270119,-23.5411382184049,-46.4503219796939
35268119,-23.5524356709411,-46.4480084979074
36894719,-22.9888988737661,-46.9884312152863
352241218,-23.6239040080065,-46.6842586104507
379751019,-23.6360975018489,-46.7162901774196
3306320,-23.592668722592,-46.7042134134918
385431119,-22.8898897,-47.0512948
386881219,-23.5602770144574,-46.6748395906675
32456318,-23.5367227287892,-46.5650407386231
37044819,-23.6072529034546,-46.6349228474444
37161819,-22.5933494203498,-47.41620030607
38923120,-23.6434981,-46.7157617
35261119,-23.5599436552226,-46.6040553768286
383951119,-23.5316412112086,-46.5693110183853
383161019,-23.5030187799056,-46.3636530185241
99227201,-23.5029916571831,-46.3637994886383
36722619,-23.5933772150088,-46.6276012128627
35285119,-23.5723446,-46.6373916
37590919,-23.5498106297659,-46.3825292838532
36654519,-23.5542179754397,-46.5140949797623
3649420,-22.9786900401587,-46.9977378306885
31348620,-23.492214956939,-46.6352808475494
36906719,-22.9716924661123,-46.9872322678566
36468519,-23.4771794381043,-46.6025176245369
36404519,-23.6543760242446,-46.568736482209
94447189,-23.5661937833793,-46.5670691825135
35933319,-23.5054091,-46.5208459
36342419,-23.6025991095918,-46.6089419674591
384091119,-23.5252624946489,-46.4989560719312
349731118,-23.5256923021602,-46.5236329431831
350021118,-23.5860690685562,-46.5404096589649
384121119,-23.5298829,-46.5258339
38404217,-23.4950556944894,-46.6916642717583
383941119,-23.493405,-46.5675192
37564919,-23.5791383492631,-46.4482874089843
37737919,-23.564752556585,-46.6435936819926
36359519,-23.559937805795,-46.6755019570518
37204819,-22.8806278074103,-47.1723319447746
36700619,-23.6084001352828,-46.6679364655025
39867220,-23.4871319712843,-46.3041590229969
36998819,-22.9393973773161,-46.9721877574921
385781119,-23.4870141256483,-46.146270954245
36845719,-23.3112770713044,-46.6982565949677
36731619,-23.7293330159571,-46.5605924018524
36749619,-23.502931796923,-46.5975202067459
35287119,-23.6068722265207,-46.9022433283806
35655219,-23.5402970649836,-46.5510562544227
35699219,-23.5476747771082,-46.4598834933235
35696219,-23.5299598831043,-46.45406257038
35695219,-23.5238390546239,-46.5372246400834
36755619,-23.527648936922,-46.5330401441803
38973120,-23.5956807086206,-46.6735375950718
386011119,-23.6428969214977,-46.749420154002
36681619,-23.4641355598263,-46.5627788627392
381171019,-23.53419056226,-46.344102785627
35426119,-23.5809773,-46.6819024
33862718,-23.5976158,-46.6480312
37629919,-23.5688362717453,-46.6602527754785
37628919,-23.5351606400381,-46.6700943607682
39399120,-23.575266,-46.782425
96470195,-23.5496782999592,-46.6900443051463
36435519,-23.5993838054965,-46.6505259914017
99663202,-23.5530379,-46.6774226
383691019,-23.5530610403845,-46.6773150578326
32434318,-23.5979700027498,-46.6620405932541
35881319,-23.5194046008537,-46.4913735674591
377051116,-22.5890565345632,-47.4232271031799
35995319,-23.5662604622238,-46.6839321679331
34924521,-23.5403323653635,-46.6568612245369
383751019,-23.5248820666704,-46.5440910676327
315071217,-23.6023623700088,-46.761423912828
380771019,-23.6548880589216,-46.6044761072014
380741019,-22.8742672275074,-47.2418299055573
352161218,-23.5497505361363,-46.3825291257256
384171119,-23.5735996,-46.7023914
350641218,-22.6041807544109,-47.4237182416641
37010819,-23.2823041371018,-46.7580199278907
39021317,-23.5625837,-46.5808143
36309419,-23.6004672045736,-46.6622144975532
3744520,-22.9034824,-47.1943624
36785719,-23.7197974847118,-46.5466299300595
37489819,-23.4916667176859,-46.5531894908916
35965319,-23.503026433769,-46.6849931408615
37417819,-23.6548714113403,-46.7568822999306
33982718,-23.5959110843516,-46.7420420808905
35332119,-23.5613622084662,-46.6118373129669
97752199,-23.5607523586599,-46.610600754245
35930319,-23.5125266939581,-46.5200714674591
36471519,-23.5604306418483,-46.6290066772461
96499195,-23.6513212469415,-46.7972304904907
96331194,-23.6516946972667,-46.7978742206543
96332194,-23.6518028011093,-46.7977776611298
380821019,-23.5422084358333,-46.2895893925903
380671019,-22.8946883470473,-47.2218373285889
383061019,-23.576259321179,-46.6902658465576
985501911,-23.5437502,-46.5768265
39718417,-23.5441720404639,-46.5768265484932
350891218,-23.4829260659076,-46.55092652314
36803719,-22.9081350952764,-47.0781049705696
39515120,-23.5761362735337,-46.7811250560932
35286119,-23.5291886,-46.5191401
97939199,-23.5837047,-46.8842112
385751119,-23.5062024471111,-46.7894192372133
37594919,-23.511361259117,-46.6542239441803
37744919,-23.5816049598084,-46.5532755501284
39850517,-23.5869506583617,-46.9274806976318
384621119,-23.4539073061132,-46.7371186269143
36306419,-23.5352912,-46.7691828
36072319,-23.4648885936165,-46.5462759919266
36793719,-23.7058997553981,-46.5474883209295
39985320,-22.5991037117915,-47.3880635895492
32896418,-23.569459055737,-46.7039970306885
39496120,-23.5546945510485,-46.5784722349182
349101118,-23.685248261547,-46.5321589300247
37411819,-23.2736663328409,-46.5889234822785
36786719,-23.4044197215922,-46.4345597277558
35969319,-23.6134040572771,-46.6763826067458
38929120,-23.6376341438242,-46.7431622245369
35641219,-23.6133355268656,-46.6747614466965
36744619,-22.8949274099342,-47.0596572728679
33861718,-23.5703859408127,-46.5084639742744
349751118,-23.5744315289333,-46.7076594693809
34171818,-23.5269195018897,-46.8013583780153
385521119,-22.9064354818674,-47.0535249479172
36052319,-23.5035738711204,-46.294365806221
36854719,-22.7433939566031,-47.2928859883606
36349419,-23.6328211587248,-46.6003508534424
36799719,-23.5810701642323,-46.557419411101
39712220,-23.6222034318495,-46.7584272913559
382111019,-23.5005009973058,-46.6275972084169
329181120,-22.8641829702579,-47.2113556428528
35667219,-23.529393,-46.5262732
388641219,-23.4800723335983,-46.6015202578804
31529815,-23.7102091838828,-46.5471429232788
36953819,-23.6221970519799,-46.758191160709
95897193,-23.4786733,-46.5414418
37472819,-23.6611756081143,-46.5267551411045
34148216,-23.5456022190649,-46.6457723249622
34443918,-23.5120136523657,-46.5267042828033
38027215,-23.4881966323587,-46.5542378314383
36794719,-22.8908611856451,-47.074789753373
38974120,-22.9252163,-47.0716151
36970819,-23.6368449856863,-46.5686919244588
36675619,-23.574476049831,-46.7846144684478
36151419,-23.5221811200182,-46.5557097858827
95632192,-23.647608,-46.598135
95471191,-22.9046154487358,-47.1723147006637
36484519,-23.6500206696772,-46.5329919713028
35952616,-23.6154307289397,-46.5714225674939
37584919,-23.554807813919,-46.6502062806084
382821019,-23.5509050929265,-46.6105654306149
982841910,-23.5508444249726,-46.6104219324326
344951018,-23.5277945150211,-46.7713172153443
39347120,-23.5880049707224,-46.6392096993362
39439120,-23.5860983906502,-46.6935965283116
35984319,-23.5739002921898,-46.7071800876969
987311912,-23.5740769796939,-46.7069635828034
36305419,-23.490996805949,-46.4703352941956
36347419,-23.612727,-46.6767637
37346819,-23.5276659550258,-46.6565428226845
36251419,-23.6616859523486,-46.7644065900741
36249419,-23.6311596401871,-46.641843754447
380011019,-23.4689157111436,-46.6937748987419
346761018,-23.6532271944426,-46.6628570987419
96765197,-23.6095734117605,-46.4284263531952
36631519,-23.5766523,-46.5949893
3500420,-22.9204843148043,-47.0812314361069
36816719,-22.918313407891,-47.0808199018524
382761019,-22.9176412342768,-47.0811338898058
35635219,-22.5949182784726,-47.4049774079346
385551119,-22.8221401,-47.0802805
31648720,-23.457385,-46.542071
35659219,-23.6401778896291,-46.5439128934507
381251019,-23.6208494775875,-46.5693179077975
37806919,-23.5814801127587,-46.6157716285476
33533618,-23.635901765142,-46.9895076384399
36147821,-22.947695568644,-47.1198371263199
36795719,-22.8950141112322,-47.0522853196087
36474519,-22.766074174195,-47.6359352205154
36152419,-23.559376299391,-46.593931345369
36939819,-23.5961830355508,-46.6396367549896
36324419,-23.5446703332671,-46.8311157692768
37570919,-22.6601318259475,-47.6904458607132
385241119,-22.903064,-47.1707008
36017319,-23.6878993366251,-46.6246284246063
36811719,-23.6588408949133,-46.7032961099669
37066819,-23.6568802895281,-46.6487321257591
34713814,-23.5927270778038,-46.6874607947802
36952819,-23.58100432925,-46.7498983442783
35263119,-23.6404689937197,-46.7365452276821
35380119,-23.5595220914011,-46.6763233016323
131313,-23.651665,-46.705242
31245623,-23.6133767929341,-46.6725621448441
346601123,-23.54699459,-46.58553921
346361023,-23.545732,-46.616574
347331123,-23.532103,-46.57483
38587424,-23.69137875,-46.68637723
145922310,-23.66284039,-46.72577143
36776224,-23.690937,-46.686125
345711023,-23.677397,-46.69204
347561123,-23.65816867,-46.70289255
30435223,-23.64392067,-46.73998724
30435223,-23.64392067,-46.73998724
348971223,-23.63862746,-46.71590906
387221219,-23.64462343,-46.72076285
36347921,-23.63534651,-46.696625
343401023,-23.64983318,-46.70580284
345631023,-23.642041,-46.721364
18448244,-23.64201151,-46.721364
38399424,-23.64512211,-46.71633111
36374124,-23.64999294,-46.71667231
38549425,-23.673206,-46.671336
31293625,-23.638619,-46.718514
222333444,-23.694141,-46.701364
987987987,-23.688018,-46.670868
986986986,-23.688115,-46.670941
39427724,-23.67679,-46.707272
39346624,-23.556126,-46.602827
39961824,-23.55037495,-46.588135
315551217,-23.54518876,-46.58975713
39466724,-23.552046,-46.603427
31071423,-23.569139,-46.584026
38992524,-23.531469,-46.604967
36799224,-23.560729,-46.612814
19251246,-23.559525,-46.611181
38593424,-23.627114269932,-46.7432598450741
36708224,-23.5701577570258,-46.7491759161878
39395724,-23.5689800694822,-46.7459753661462
38548424,-23.57729168014,-46.7327348703434
347121123,-23.6104548126653,-46.7266024925925
39310624,-23.5833142518739,-46.7372864217945
348521223,-23.5894306350323,-46.7329240886318
39330624,-23.5929818770732,-46.7304587102349
39563724,-23.543158930012,-46.5426503928534
39430724,-23.5277506382867,-46.5282816804325
55555,-23.5425272792103,-46.5431744626695
